CTRL.000.003:SPIDATAOUT.0 GPIO.022.000.1:BUFFER_IN
HMC.022.061:PHYDDIORESETNDOUT.2 GPIO.050.061.2:DATAOUT.2
HMC.022.061:PHYDDIORESETNDOUT.3 GPIO.050.061.3:DATAOUT.2
HMC.023.000:PHYDDIORESETNDOUT.0 GPIO.050.000.0:DATAOUT.2
HMC.023.000:PHYDDIORESETNDOUT.1 GPIO.050.000.1:DATAOUT.2
HMC.023.000:PHYDDIORESETNDOUT.2 GPIO.050.000.2:DATAOUT.2
HMC.023.000:PHYDDIORESETNDOUT.3 GPIO.050.000.3:DATAOUT.2
HMC.022.061:PHYDDIOWENACLR GPIO.010.061.2:ACLR
HMC.023.000:PHYDDIOWENACLR GPIO.010.000.2:ACLR
HMC.022.061:PHYDDIOWENDOUT.0 GPIO.010.061.0:DATAOUT.2
HMC.022.061:PHYDDIOWENDOUT.1 GPIO.010.061.1:DATAOUT.2
HMC.022.061:PHYDDIOWENDOUT.2 GPIO.010.061.2:DATAOUT.2
HMC.022.061:PHYDDIOWENDOUT.3 GPIO.010.061.3:DATAOUT.2
HMC.023.000:PHYDDIOWENDOUT.0 GPIO.010.000.0:DATAOUT.2
HMC.023.000:PHYDDIOWENDOUT.1 GPIO.010.000.1:DATAOUT.2
HMC.023.000:PHYDDIOWENDOUT.2 GPIO.010.000.2:DATAOUT.2
HMC.023.000:PHYDDIOWENDOUT.3 GPIO.010.000.3:DATAOUT.2
HSSI.000.011.0:DATAOUT GPIO.000.011.0:DATAOUT.1
HSSI.000.011.1:DATAOUT GPIO.000.015.0:DATAOUT.1
HSSI.000.011.2:DATAOUT GPIO.000.019.0:DATAOUT.1
HSSI.000.011.3:DATAOUT GPIO.000.023.0:DATAOUT.1
HSSI.000.011.4:DATAOUT GPIO.000.027.0:DATAOUT.1
HSSI.000.011.5:DATAOUT GPIO.000.031.0:DATAOUT.1
HSSI.000.011.0:PMAAUX_L0_ATBOUTBIDIROUT CTRL.000.034.0:ATBOUT
HSSI.000.011.1:PMAAUX_L0_ATBOUTBIDIROUT CTRL.000.034.1:ATBOUT
HSSI.000.011.0:PMA_C_PCLK CMUXP.000.055.0:CLKIN
HSSI.000.011.1:PMA_C_PCLK CMUXP.000.056.0:CLKIN
HSSI.000.011.2:PMA_C_PCLK CMUXP.000.057.0:CLKIN
HSSI.000.011.3:PMA_C_PCLK CMUXP.000.058.0:CLKIN
HSSI.000.011.4:PMA_C_PCLK CMUXP.000.059.0:CLKIN
HSSI.000.011.5:PMA_C_PCLK CMUXP.000.060.0:CLKIN
HSSI.000.011.0:PMA_FBCLK_FFPLL FPLL.000.013:FBCLK_FPLL0
HSSI.000.011.0:PMA_IQTXRXCLK_FFPLL FPLL.000.013:IQTXRXCLK_FPLL0
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.0 CMUXHG.000.008:IQTXRXCLK.0
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.0 CMUXHR.000.008:IQTXRXCLK.0
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.1 CMUXHG.000.008:IQTXRXCLK.1
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.1 CMUXHR.000.008:IQTXRXCLK.1
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.2 CMUXHG.000.008:IQTXRXCLK.2
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.2 CMUXHR.000.008:IQTXRXCLK.2
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.3 CMUXHG.000.008:IQTXRXCLK.3
HSSI.000.011.0:PMA_IQTXRXCLK_PLD.3 CMUXHR.000.008:IQTXRXCLK.3
HSSI.000.011.0:PMA_REF_IQCLK_OUT.0 CMUXHG.000.008:IQCLK.0
HSSI.000.011.0:PMA_REF_IQCLK_OUT.0 CMUXHR.000.008:IQCLK.0
HSSI.000.011.0:PMA_REF_IQCLK_OUT.0 FPLL.000.013:REFCLK_FPLL0
HSSI.000.011.0:PMA_REF_IQCLK_OUT.1 CMUXHG.000.008:IQCLK.1
HSSI.000.011.0:PMA_REF_IQCLK_OUT.1 CMUXHR.000.008:IQCLK.1
HSSI.000.011.0:PMA_REF_IQCLK_OUT.2 CMUXHG.000.008:IQCLK.2
HSSI.000.011.0:PMA_REF_IQCLK_OUT.2 CMUXHR.000.008:IQCLK.2
HSSI.000.011.0:PMA_REF_IQCLK_OUT.3 CMUXHG.000.008:IQCLK.3
HSSI.000.011.0:PMA_REF_IQCLK_OUT.3 CMUXHR.000.008:IQCLK.3
HSSI.000.011.0:PMA_REF_IQCLK_OUT_MUXED FPLL.000.013:REF_IQCLK_FPLL0
HSSI.000.011.0:PMA_RX_IQCLK_OUT.0 CMUXHG.000.008:IQCLK.6
HSSI.000.011.0:PMA_RX_IQCLK_OUT.0 CMUXHR.000.008:IQCLK.6
HSSI.000.011.0:PMA_RX_IQCLK_OUT.1 CMUXHG.000.008:IQCLK.7
HSSI.000.011.0:PMA_RX_IQCLK_OUT.1 CMUXHR.000.008:IQCLK.7
HSSI.000.011.0:PMA_RX_IQCLK_OUT.2 CMUXHG.000.008:IQCLK.8
HSSI.000.011.0:PMA_RX_IQCLK_OUT.2 CMUXHR.000.008:IQCLK.8
HSSI.000.011.0:PMA_RX_IQCLK_OUT.3 CMUXHG.000.008:IQCLK.9
HSSI.000.011.0:PMA_RX_IQCLK_OUT.3 CMUXHR.000.008:IQCLK.9
HSSI.000.011.0:PMA_RX_IQCLK_OUT_MUXED FPLL.000.013:RX_IQCLK_FPLL0
HSSI.000.011.6:PMA_C_PCLK CMUXP.000.055.0:CLKIN
HSSI.000.011.7:PMA_C_PCLK CMUXP.000.056.0:CLKIN
HSSI.000.011.8:PMA_C_PCLK CMUXP.000.057.0:CLKIN
HSSI.000.011.9:PMA_C_PCLK CMUXP.000.058.0:CLKIN
HSSI.000.011.10:PMA_C_PCLK CMUXP.000.059.0:CLKIN
HSSI.000.011.11:PMA_C_PCLK CMUXP.000.060.0:CLKIN
HSSI.000.011.1:PMA_FBCLK_FFPLL FPLL.000.029:FBCLK_FPLL0
HSSI.000.011.1:PMA_IQTXRXCLK_FFPLL FPLL.000.029:IQTXRXCLK_FPLL0
HSSI.000.011.1:PMA_IQTXRXCLK_PLD.0 CMUXCR.005.061:IQTXRXCLK.0
HSSI.000.011.1:PMA_IQTXRXCLK_PLD.1 CMUXCR.005.061:IQTXRXCLK.1
HSSI.000.011.1:PMA_IQTXRXCLK_PLD.2 CMUXCR.005.061:IQTXRXCLK.2
HSSI.000.011.1:PMA_IQTXRXCLK_PLD.3 CMUXCR.005.061:IQTXRXCLK.3
HSSI.000.011.1:PMA_REF_IQCLK_OUT.0 CMUXCR.005.061:IQCLK.0
HSSI.000.011.1:PMA_REF_IQCLK_OUT.0 FPLL.000.029:REFCLK_FPLL0
HSSI.000.011.1:PMA_REF_IQCLK_OUT.1 CMUXCR.005.061:IQCLK.1
HSSI.000.011.1:PMA_REF_IQCLK_OUT.2 CMUXCR.005.061:IQCLK.2
HSSI.000.011.1:PMA_REF_IQCLK_OUT.3 CMUXCR.005.061:IQCLK.3
HSSI.000.011.1:PMA_REF_IQCLK_OUT_MUXED FPLL.000.029:REF_IQCLK_FPLL0
HSSI.000.011.1:PMA_RX_IQCLK_OUT.0 CMUXCR.005.061:IQCLK.6
HSSI.000.011.1:PMA_RX_IQCLK_OUT.1 CMUXCR.005.061:IQCLK.7
HSSI.000.011.1:PMA_RX_IQCLK_OUT.2 CMUXCR.005.061:IQCLK.8
HSSI.000.011.1:PMA_RX_IQCLK_OUT.3 CMUXCR.005.061:IQCLK.9
HSSI.000.011.1:PMA_RX_IQCLK_OUT_MUXED FPLL.000.029:RX_IQCLK_FPLL0
HSSI.000.011.0:SMRT_PACK_HIP_FREF_CLK HIP.001.014.0:FREFCLK
HSSI.000.011.0:SMRT_PACK_HIP_PCLK_C HIP.001.014.0:PCLKCH
HSSI.000.011.0:SMRT_PACK_HIP_PHYSTATUS HIP.001.014.0:PHYSTATUS
HSSI.000.011.0:SMRT_PACK_HIP_PLL_FIXED_CLK_C HIP.001.014.0:PLLFIXEDCLK
HSSI.000.011.0:SMRT_PACK_HIP_RXELECIDLE HIP.001.014.0:RXELECIDLE
HSSI.000.011.0:SMRT_PACK_HIP_RXFREQLOCKED HIP.001.014.0:RXFREQLOCKED
HSSI.000.011.0:SMRT_PACK_HIP_RXSTATUS.0 HIP.001.014.0:RXSTATUS.0
HSSI.000.011.0:SMRT_PACK_HIP_RXSTATUS.1 HIP.001.014.0:RXSTATUS.1
HSSI.000.011.0:SMRT_PACK_HIP_RXSTATUS.2 HIP.001.014.0:RXSTATUS.2
HSSI.000.011.0:SMRT_PACK_HIP_RXVALID HIP.001.014.0:RXVALID
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.0 HIP.001.014.0:RXDATA.0
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.1 HIP.001.014.0:RXDATA.1
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.2 HIP.001.014.0:RXDATA.2
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.3 HIP.001.014.0:RXDATA.3
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.4 HIP.001.014.0:RXDATA.4
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.5 HIP.001.014.0:RXDATA.5
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.6 HIP.001.014.0:RXDATA.6
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATA.7 HIP.001.014.0:RXDATA.7
HSSI.000.011.0:SMRT_PACK_HIP_RX_DATAK HIP.001.014.0:RXDATAK
HSSI.000.011.0:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.014.0:RXFREQTXCMUPLLLOCK
HSSI.000.011.0:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.014.0:RXPLLPHASELOCK
HSSI.000.011.0:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.056.0:CLKIN
HSSI.000.011.0:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.055.0:CLKIN
HSSI.000.011.1:SMRT_PACK_HIP_FREF_CLK HIP.001.014.1:FREFCLK
HSSI.000.011.1:SMRT_PACK_HIP_PCLK_C HIP.001.014.1:PCLKCH
HSSI.000.011.1:SMRT_PACK_HIP_PHYSTATUS HIP.001.014.1:PHYSTATUS
HSSI.000.011.1:SMRT_PACK_HIP_PLL_FIXED_CLK_C HIP.001.014.1:PLLFIXEDCLK
HSSI.000.011.1:SMRT_PACK_HIP_RXELECIDLE HIP.001.014.1:RXELECIDLE
HSSI.000.011.1:SMRT_PACK_HIP_RXFREQLOCKED HIP.001.014.1:RXFREQLOCKED
HSSI.000.011.1:SMRT_PACK_HIP_RXSTATUS.0 HIP.001.014.1:RXSTATUS.0
HSSI.000.011.1:SMRT_PACK_HIP_RXSTATUS.1 HIP.001.014.1:RXSTATUS.1
HSSI.000.011.1:SMRT_PACK_HIP_RXSTATUS.2 HIP.001.014.1:RXSTATUS.2
HSSI.000.011.1:SMRT_PACK_HIP_RXVALID HIP.001.014.1:RXVALID
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.0 HIP.001.014.1:RXDATA.0
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.1 HIP.001.014.1:RXDATA.1
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.2 HIP.001.014.1:RXDATA.2
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.3 HIP.001.014.1:RXDATA.3
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.4 HIP.001.014.1:RXDATA.4
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.5 HIP.001.014.1:RXDATA.5
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.6 HIP.001.014.1:RXDATA.6
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATA.7 HIP.001.014.1:RXDATA.7
HSSI.000.011.1:SMRT_PACK_HIP_RX_DATAK HIP.001.014.1:RXDATAK
HSSI.000.011.1:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.014.1:RXFREQTXCMUPLLLOCK
HSSI.000.011.1:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.014.1:RXPLLPHASELOCK
HSSI.000.011.1:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.058.0:CLKIN
HSSI.000.011.1:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.057.0:CLKIN
HSSI.000.011.2:SMRT_PACK_HIP_FREF_CLK HIP.001.014.2:FREFCLK
HSSI.000.011.2:SMRT_PACK_HIP_PHYSTATUS HIP.001.014.2:PHYSTATUS
HSSI.000.011.2:SMRT_PACK_HIP_RXELECIDLE HIP.001.014.2:RXELECIDLE
HSSI.000.011.2:SMRT_PACK_HIP_RXFREQLOCKED HIP.001.014.2:RXFREQLOCKED
HSSI.000.011.2:SMRT_PACK_HIP_RXSTATUS.0 HIP.001.014.2:RXSTATUS.0
HSSI.000.011.2:SMRT_PACK_HIP_RXSTATUS.1 HIP.001.014.2:RXSTATUS.1
HSSI.000.011.2:SMRT_PACK_HIP_RXSTATUS.2 HIP.001.014.2:RXSTATUS.2
HSSI.000.011.2:SMRT_PACK_HIP_RXVALID HIP.001.014.2:RXVALID
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.0 HIP.001.014.2:RXDATA.0
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.1 HIP.001.014.2:RXDATA.1
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.2 HIP.001.014.2:RXDATA.2
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.3 HIP.001.014.2:RXDATA.3
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.4 HIP.001.014.2:RXDATA.4
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.5 HIP.001.014.2:RXDATA.5
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.6 HIP.001.014.2:RXDATA.6
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATA.7 HIP.001.014.2:RXDATA.7
HSSI.000.011.2:SMRT_PACK_HIP_RX_DATAK HIP.001.014.2:RXDATAK
HSSI.000.011.2:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.014.2:RXFREQTXCMUPLLLOCK
HSSI.000.011.2:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.014.2:RXPLLPHASELOCK
HSSI.000.011.2:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.059.0:CLKIN
HSSI.000.011.2:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.060.0:CLKIN
HSSI.000.011.3:SMRT_PACK_HIP_FREF_CLK HIP.001.014.3:FREFCLK
HSSI.000.011.3:SMRT_PACK_HIP_PHYSTATUS HIP.001.014.3:PHYSTATUS
HSSI.000.011.3:SMRT_PACK_HIP_RXELECIDLE HIP.001.014.3:RXELECIDLE
HSSI.000.011.3:SMRT_PACK_HIP_RXFREQLOCKED HIP.001.014.3:RXFREQLOCKED
HSSI.000.011.3:SMRT_PACK_HIP_RXSTATUS.0 HIP.001.014.3:RXSTATUS.0
HSSI.000.011.3:SMRT_PACK_HIP_RXSTATUS.1 HIP.001.014.3:RXSTATUS.1
HSSI.000.011.3:SMRT_PACK_HIP_RXSTATUS.2 HIP.001.014.3:RXSTATUS.2
HSSI.000.011.3:SMRT_PACK_HIP_RXVALID HIP.001.014.3:RXVALID
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.0 HIP.001.014.3:RXDATA.0
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.1 HIP.001.014.3:RXDATA.1
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.2 HIP.001.014.3:RXDATA.2
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.3 HIP.001.014.3:RXDATA.3
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.4 HIP.001.014.3:RXDATA.4
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.5 HIP.001.014.3:RXDATA.5
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.6 HIP.001.014.3:RXDATA.6
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATA.7 HIP.001.014.3:RXDATA.7
HSSI.000.011.3:SMRT_PACK_HIP_RX_DATAK HIP.001.014.3:RXDATAK
HSSI.000.011.3:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.014.3:RXFREQTXCMUPLLLOCK
HSSI.000.011.3:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.014.3:RXPLLPHASELOCK
HSSI.000.011.3:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.056.0:CLKIN
HSSI.000.011.3:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.055.0:CLKIN
HSSI.000.011.4:SMRT_PACK_HIP_FREF_CLK HIP.001.036.1:FREFCLK
HSSI.000.011.3:SMRT_PACK_HIP_FREF_CLK2 HIP.001.014.4:FREFCLK
HSSI.000.011.4:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.036.1:RXFREQTXCMUPLLLOCK
HSSI.000.011.3:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK2 HIP.001.014.4:RXFREQTXCMUPLLLOCK
HSSI.000.011.4:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.036.1:RXPLLPHASELOCK
HSSI.000.011.3:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK2 HIP.001.014.4:RXPLLPHASELOCK
HSSI.000.011.4:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.058.0:CLKIN
HSSI.000.011.4:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.057.0:CLKIN
HSSI.000.011.5:SMRT_PACK_HIP_FREF_CLK HIP.001.036.0:FREFCLK
HSSI.000.011.5:SMRT_PACK_HIP_PCLK_C HIP.001.036.0:PCLKCH
HSSI.000.011.5:SMRT_PACK_HIP_PHYSTATUS HIP.001.036.0:PHYSTATUS
HSSI.000.011.5:SMRT_PACK_HIP_PLL_FIXED_CLK_C HIP.001.036.0:PLLFIXEDCLK
HSSI.000.011.5:SMRT_PACK_HIP_RXELECIDLE HIP.001.036.0:RXELECIDLE
HSSI.000.011.5:SMRT_PACK_HIP_RXFREQLOCKED HIP.001.036.0:RXFREQLOCKED
HSSI.000.011.5:SMRT_PACK_HIP_RXSTATUS.0 HIP.001.036.0:RXSTATUS.0
HSSI.000.011.5:SMRT_PACK_HIP_RXSTATUS.1 HIP.001.036.0:RXSTATUS.1
HSSI.000.011.5:SMRT_PACK_HIP_RXSTATUS.2 HIP.001.036.0:RXSTATUS.2
HSSI.000.011.5:SMRT_PACK_HIP_RXVALID HIP.001.036.0:RXVALID
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.0 HIP.001.036.0:RXDATA.0
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.1 HIP.001.036.0:RXDATA.1
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.2 HIP.001.036.0:RXDATA.2
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.3 HIP.001.036.0:RXDATA.3
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.4 HIP.001.036.0:RXDATA.4
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.5 HIP.001.036.0:RXDATA.5
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.6 HIP.001.036.0:RXDATA.6
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATA.7 HIP.001.036.0:RXDATA.7
HSSI.000.011.5:SMRT_PACK_HIP_RX_DATAK HIP.001.036.0:RXDATAK
HSSI.000.011.5:SMRT_PACK_HIP_RX_FREQ_TX_CMU_PLL_LOCK HIP.001.036.0:RXFREQTXCMUPLLLOCK
HSSI.000.011.5:SMRT_PACK_HIP_RX_PLL_PHASE_LOCK HIP.001.036.0:RXPLLPHASELOCK
HSSI.000.011.5:SMRT_PACK_PLD_8G_RX_CLK_OUT CMUXP.000.059.0:CLKIN
HSSI.000.011.5:SMRT_PACK_PLD_8G_TX_CLK_OUT CMUXP.000.060.0:CLKIN
CBUF.003.000:FBCLKIN FPLL.000.000:FBLVDS_IN0
CBUF.003.061:FBCLKIN FPLL.000.053:FBLVDS_IN0
CBUF.063.000:FBCLKIN FPLL.068.000:FBLVDS_IN0
CBUF.063.061:FBCLKIN FPLL.068.053:FBLVDS_IN0
CBUF.068.004:FBCLKIN FPLL.068.000:FBLVDS_IN0
CBUF.068.054:FBCLKIN FPLL.068.053:FBLVDS_IN0
CBUF.063.000:LVDS_CLKA.0 LVL.005.000.2:FFPLL_CLK.0
CBUF.063.000:LVDS_CLKA.0 LVL.016.000.2:FFPLL_CLK.0
CBUF.063.000:LVDS_CLKA.0 LVL.039.000.2:FFPLL_CLK.0
CBUF.063.000:LVDS_CLKA.0 LVL.054.000.2:FFPLL_CLK.0
CBUF.063.000:LVDS_CLKA.1 LVL.005.000.2:FFPLL_CLK.1
CBUF.063.000:LVDS_CLKA.1 LVL.016.000.2:FFPLL_CLK.1
CBUF.063.000:LVDS_CLKA.1 LVL.039.000.2:FFPLL_CLK.1
CBUF.063.000:LVDS_CLKA.1 LVL.054.000.2:FFPLL_CLK.1
CBUF.063.000:LVDS_CLKA.2 LVL.005.000.2:FFPLL_CLK.2
CBUF.063.000:LVDS_CLKA.2 LVL.016.000.2:FFPLL_CLK.2
CBUF.063.000:LVDS_CLKA.2 LVL.039.000.2:FFPLL_CLK.2
CBUF.063.000:LVDS_CLKA.2 LVL.054.000.2:FFPLL_CLK.2
CBUF.063.000:LVDS_CLKA.3 LVL.005.000.2:FFPLL_CLK.3
CBUF.063.000:LVDS_CLKA.3 LVL.016.000.2:FFPLL_CLK.3
CBUF.063.000:LVDS_CLKA.3 LVL.039.000.2:FFPLL_CLK.3
CBUF.063.000:LVDS_CLKA.3 LVL.054.000.2:FFPLL_CLK.3
CBUF.063.061:LVDS_CLKA.0 LVL.008.061.2:FFPLL_CLK.0
CBUF.063.061:LVDS_CLKA.0 LVL.016.061.2:FFPLL_CLK.0
CBUF.063.061:LVDS_CLKA.0 LVL.039.061.2:FFPLL_CLK.0
CBUF.063.061:LVDS_CLKA.0 LVL.054.061.2:FFPLL_CLK.0
CBUF.063.061:LVDS_CLKA.1 LVL.008.061.2:FFPLL_CLK.1
CBUF.063.061:LVDS_CLKA.1 LVL.016.061.2:FFPLL_CLK.1
CBUF.063.061:LVDS_CLKA.1 LVL.039.061.2:FFPLL_CLK.1
CBUF.063.061:LVDS_CLKA.1 LVL.054.061.2:FFPLL_CLK.1
CBUF.063.061:LVDS_CLKA.2 LVL.008.061.2:FFPLL_CLK.2
CBUF.063.061:LVDS_CLKA.2 LVL.016.061.2:FFPLL_CLK.2
CBUF.063.061:LVDS_CLKA.2 LVL.039.061.2:FFPLL_CLK.2
CBUF.063.061:LVDS_CLKA.2 LVL.054.061.2:FFPLL_CLK.2
CBUF.063.061:LVDS_CLKA.3 LVL.008.061.2:FFPLL_CLK.3
CBUF.063.061:LVDS_CLKA.3 LVL.016.061.2:FFPLL_CLK.3
CBUF.063.061:LVDS_CLKA.3 LVL.039.061.2:FFPLL_CLK.3
CBUF.063.061:LVDS_CLKA.3 LVL.054.061.2:FFPLL_CLK.3
CBUF.068.054:LVDS_CLKA.0 LVL.068.007.1:FFPLL_CLK.0
CBUF.068.054:LVDS_CLKA.0 LVL.068.020.1:FFPLL_CLK.0
CBUF.068.054:LVDS_CLKA.0 LVL.068.038.1:FFPLL_CLK.0
CBUF.068.054:LVDS_CLKA.0 LVL.068.053.1:FFPLL_CLK.0
CBUF.068.054:LVDS_CLKA.1 LVL.068.007.1:FFPLL_CLK.1
CBUF.068.054:LVDS_CLKA.1 LVL.068.020.1:FFPLL_CLK.1
CBUF.068.054:LVDS_CLKA.1 LVL.068.038.1:FFPLL_CLK.1
CBUF.068.054:LVDS_CLKA.1 LVL.068.053.1:FFPLL_CLK.1
CBUF.068.054:LVDS_CLKA.2 LVL.068.007.1:FFPLL_CLK.2
CBUF.068.054:LVDS_CLKA.2 LVL.068.020.1:FFPLL_CLK.2
CBUF.068.054:LVDS_CLKA.2 LVL.068.038.1:FFPLL_CLK.2
CBUF.068.054:LVDS_CLKA.2 LVL.068.053.1:FFPLL_CLK.2
CBUF.068.054:LVDS_CLKA.3 LVL.068.007.1:FFPLL_CLK.3
CBUF.068.054:LVDS_CLKA.3 LVL.068.020.1:FFPLL_CLK.3
CBUF.068.054:LVDS_CLKA.3 LVL.068.038.1:FFPLL_CLK.3
CBUF.068.054:LVDS_CLKA.3 LVL.068.053.1:FFPLL_CLK.3
CBUF.003.000:LVDS_CLKB.0 LVL.005.000.1:FFPLL_CLK.0
CBUF.003.000:LVDS_CLKB.0 LVL.016.000.1:FFPLL_CLK.0
CBUF.003.000:LVDS_CLKB.0 LVL.039.000.1:FFPLL_CLK.0
CBUF.003.000:LVDS_CLKB.0 LVL.054.000.1:FFPLL_CLK.0
CBUF.003.000:LVDS_CLKB.1 LVL.005.000.1:FFPLL_CLK.1
CBUF.003.000:LVDS_CLKB.1 LVL.016.000.1:FFPLL_CLK.1
CBUF.003.000:LVDS_CLKB.1 LVL.039.000.1:FFPLL_CLK.1
CBUF.003.000:LVDS_CLKB.1 LVL.054.000.1:FFPLL_CLK.1
CBUF.003.000:LVDS_CLKB.2 LVL.005.000.1:FFPLL_CLK.2
CBUF.003.000:LVDS_CLKB.2 LVL.016.000.1:FFPLL_CLK.2
CBUF.003.000:LVDS_CLKB.2 LVL.039.000.1:FFPLL_CLK.2
CBUF.003.000:LVDS_CLKB.2 LVL.054.000.1:FFPLL_CLK.2
CBUF.003.000:LVDS_CLKB.3 LVL.005.000.1:FFPLL_CLK.3
CBUF.003.000:LVDS_CLKB.3 LVL.016.000.1:FFPLL_CLK.3
CBUF.003.000:LVDS_CLKB.3 LVL.039.000.1:FFPLL_CLK.3
CBUF.003.000:LVDS_CLKB.3 LVL.054.000.1:FFPLL_CLK.3
CBUF.003.061:LVDS_CLKB.0 LVL.008.061.1:FFPLL_CLK.0
CBUF.003.061:LVDS_CLKB.0 LVL.016.061.1:FFPLL_CLK.0
CBUF.003.061:LVDS_CLKB.0 LVL.039.061.1:FFPLL_CLK.0
CBUF.003.061:LVDS_CLKB.0 LVL.054.061.1:FFPLL_CLK.0
CBUF.003.061:LVDS_CLKB.1 LVL.008.061.1:FFPLL_CLK.1
CBUF.003.061:LVDS_CLKB.1 LVL.016.061.1:FFPLL_CLK.1
CBUF.003.061:LVDS_CLKB.1 LVL.039.061.1:FFPLL_CLK.1
CBUF.003.061:LVDS_CLKB.1 LVL.054.061.1:FFPLL_CLK.1
CBUF.003.061:LVDS_CLKB.2 LVL.008.061.1:FFPLL_CLK.2
CBUF.003.061:LVDS_CLKB.2 LVL.016.061.1:FFPLL_CLK.2
CBUF.003.061:LVDS_CLKB.2 LVL.039.061.1:FFPLL_CLK.2
CBUF.003.061:LVDS_CLKB.2 LVL.054.061.1:FFPLL_CLK.2
CBUF.003.061:LVDS_CLKB.3 LVL.008.061.1:FFPLL_CLK.3
CBUF.003.061:LVDS_CLKB.3 LVL.016.061.1:FFPLL_CLK.3
CBUF.003.061:LVDS_CLKB.3 LVL.039.061.1:FFPLL_CLK.3
CBUF.003.061:LVDS_CLKB.3 LVL.054.061.1:FFPLL_CLK.3
CBUF.068.004:LVDS_CLKB.0 LVL.068.007.2:FFPLL_CLK.0
